Tyronn Lue,/players/l/luety01.html,/teams/ORL/2004.html,2.1,9.251101321585905,1500000,4.263429946445636
Shammond Williams,/players/w/willish01.html,/teams/ORL/2004.html,0.9,3.9647577092511015,751179,2.1350660291607237
Keith Bogans,/players/b/boganke01.html,/teams/ORL/2004.html,1.3,5.726872246696035,366931,1.0429230757861623
DeShawn Stevenson,/players/s/stevede01.html,/teams/ORL/2004.html,0.0,0.0
Drew Gooden,/players/g/goodedr01.html,/teams/ORL/2004.html,1.9,8.370044052863436,3004560,8.539820719928464
Zaza Pachulia,/players/p/pachuza01.html,/teams/ORL/2004.html,0.3,1.3215859030837005,366931,1.0429230757861623
Rod Strickland,/players/s/stricro02.html,/teams/ORL/2004.html,1.2,5.286343612334802,887317,2.5220092465268675
Britton Johnsen,/players/j/johnsbr01.html,/teams/ORL/2004.html,-0.6,-2.643171806167401,44748,0.1271866421623662
Lee Nailon,/players/n/nailole01.html,/teams/ORL/2004.html,0.2,0.881057268722467
Gordan Giricek,/players/g/giricgo01.html,/teams/ORL/2004.html,1.2,5.286343612334802,1540000,4.377121411684186
Donnell Harvey,/players/h/harvedo01.html,/teams/ORL/2004.html,0.0,0.0
Steven Hunter,/players/h/huntest01.html,/teams/ORL/2004.html,0.6,2.643171806167401,1431600,4.069017540887714
Desmond Penigar,/players/p/penigde01.html,/teams/ORL/2004.html,0.1,0.4405286343612335
Pat Garrity,/players/g/garripa01.html,/teams/ORL/2004.html,0.0,0.0,2643750,7.514295280610432
Sean Rooks,/players/r/rooksse01.html,/teams/ORL/2004.html,0.2,0.881057268722467
Robert Archibald,/players/a/archiro01.html,/teams/ORL/2004.html,0.0,0.0,563679,1.6021372858550196
Tracy McGrady,/players/m/mcgratr01.html,/teams/ORL/2004.html,8.4,37.00440528634362,13279750,37.74485588754095
Andrew DeClercq,/players/d/declean01.html,/teams/ORL/2004.html,1.7,7.488986784140969,2500000,7.1057165774093916
Juwan Howard,/players/h/howarju01.html,/teams/ORL/2004.html,3.6,15.859030837004406,4917000,13.975523364448792
Reece Gaines,/players/g/gainere01.html,/teams/ORL/2004.html,-0.5,-2.2026431718061676,1353120,3.845954886089679
Derrick Dial,/players/d/dialde01.html,/teams/ORL/2004.html,0.1,0.4405286343612335,32375,0.09201902967745162
