DerMarr Johnson,/players/j/johnsde03.html,/teams/DEN/2007.html,-0.3,-0.6578947368421051,865063,1.5168544980262866
J.R. Smith,/players/s/smithjr01.html,/teams/DEN/2007.html,3.7,8.114035087719298,1387560,2.433032770192869
Kenyon Martin,/players/m/martike01.html,/teams/DEN/2007.html,0.0,0.0,12068182,21.161090174588285
Nene Hilario,/players/h/hilarne01.html,/teams/DEN/2007.html,5.3,11.622807017543856
Eduardo Najera,/players/n/najered01.html,/teams/DEN/2007.html,4.8,10.526315789473681,4571428,8.015822112612966
Allen Iverson,/players/i/iversal01.html,/teams/DEN/2007.html,4.6,10.087719298245611,17184375,30.132136635736895
Linas Kleiza,/players/k/kleizli01.html,/teams/DEN/2007.html,2.8,6.140350877192981,945360,1.6576521805396025
Andre Miller,/players/m/millean02.html,/teams/DEN/2007.html,1.9,4.166666666666666
Carmelo Anthony,/players/a/anthoca01.html,/teams/DEN/2007.html,7.3,16.008771929824558,4694041,8.230819263764381
Anthony Carter,/players/c/cartean01.html,/teams/DEN/2007.html,-0.1,-0.21929824561403508
Jamal Sampson,/players/s/sampsja01.html,/teams/DEN/2007.html,0.2,0.43859649122807015,771331,1.3524990628626048
Julius Hodge,/players/h/hodgeju01.html,/teams/DEN/2007.html,0.1,0.21929824561403508
Marcus Camby,/players/c/cambyma01.html,/teams/DEN/2007.html,7.6,16.666666666666664,8800000,15.430459495587398
Reggie Evans,/players/e/evansre01.html,/teams/DEN/2007.html,2.3,5.043859649122806,4000000,7.013845225266999
Steve Blake,/players/b/blakest01.html,/teams/DEN/2007.html,2.2,4.824561403508771,1330000,2.332103537401277
Joe Smith,/players/s/smithjo02.html,/teams/DEN/2007.html,0.2,0.43859649122807015
Earl Boykins,/players/b/boykiea01.html,/teams/DEN/2007.html,2.5,5.482456140350876
Yakhouba Diawara,/players/d/diawaya01.html,/teams/DEN/2007.html,0.5,1.0964912280701753,412718,0.7236850434204363
